name,callsign,lat1,lat2,lat3,latNS,long1,long2,long3,longEW,city,state,country,access,month,year,control_tower,FSJA,FS100,SSJA,SS100,PSJA,PS100
Front Royal-Warren County Airport,KFRR,38,55,03.0440,N,078,15,12.1440,W, Front Royal, Virginia, USA ,Open to the public,08,1944,no,na,na,na,na,na,na
Twin County Airport,KHLX,36,45,57.9990,N,080,49,24.8160,W, Galax Hillsville, Virginia, USA ,Open to the public,na,na,no,na,na,na,na,5.65,5.15
Gordonsville Municipal Airport,KGVE,38,09,21.5860,N,078,09,56.8080,W, Gordonsville, Virginia, USA ,Open to the public,03,1940,no,na,na,na,na,na,na
Ingalls Field Airport,KHSP,37,57,05.2000,N,079,50,02.0200,W, Hot Springs, Virginia, USA ,Open to the public,10,1937,no,na,7.15,na,na,na,na
Lee County Airport,0VG,36,39,14.7060,N,083,13,04.2480,W, Jonesville, Virginia, USA ,Open to the public,09,2002,no,na,na,na,na,5.80,na
Lunenburg County Airport,W31,36,57,37.4500,N,078,11,06.4000,W, Kenbridge, Virginia, USA ,Open to the public,01,1964,no,na,na,na,na,na,na
Brunswick County Airport,KLVL,36,46,22.2000,N,077,47,39.3000,W, Lawrenceville, Virginia, USA ,Open to the public,01,1942,no,na,na,na,na,na,na
Leesburg Executive Airport,KJYO,39,04,40.7000,N,077,33,27.0000,W, Leesburg, Virginia, USA ,Open to the public,10,1964,yes,6.60,5.38,na,na,na,na
Louisa County Airport/Freeman Field,KLKU,38,00,35.3690,N,077,58,12.4560,W, Louisa, Virginia, USA ,Open to the public,06,1987,no,na,5.00,na,na,na,na
Luray Caverns Airport,KLUA,38,40,00.1577,N,078,30,03.0061,W, Luray, Virginia, USA ,Open to the public,07,1971,no,5.50,5.95,na,na,na,na
Lynchburg Regional Airport/Preston Glenn Field,KLYH,37,19,31.4000,N,079,12,04.4000,W, Lynchburg, Virginia, USA ,Open to the public,08,1937,yes,6.50,5.75,na,na,na,na
Falwell Airport,W24,37,22,40.5150,N,079,07,20.0830,W, Lynchburg, Virginia, USA ,Open to the public,04,1948,no,na,na,na,na,na,na
Mountain Empire Airport,KMKJ,36,53,41.4560,N,081,20,59.8060,W, Marion/Wytheville, Virginia, USA ,Open to the public,09,1958,no,5.80,5.00,na,na,na,na
Blue Ridge Airport,KMTV,36,37,50.7090,N,080,01,06.0180,W, Martinsville, Virginia, USA ,Open to the public,na,na,no,5.49,6.35,na,na,na,na
Accomack County Airport,KMFV,37,38,48.7640,N,075,45,39.7630,W, Melfa, Virginia, USA ,Open to the public,11,1943,no,na,na,na,na,na,na
Smith Mountain Lake Airport,W91,37,06,27.8000,N,079,35,32.9000,W, Moneta, Virginia, USA ,Open to the public,03,1962,no,na,na,na,na,5.54,na
New Market Airport,8W2,38,39,21.5450,N,078,42,30.5850,W, New Market, Virginia, USA ,Open to the public,na,na,no,na,na,na,na,5.89,na
Newport News/Williamsburg International Airport,KPHF,37,07,54.8000,N,076,29,34.7000,W, Newport News, Virginia, USA ,Open to the public,11,1948,yes,6.76,6.50,na,na,na,na
Norfolk International Airport,KORF,36,53,40.5750,N,076,12,04.4250,W, Norfolk, Virginia, USA ,Open to the public,03,1938,yes,na,na,na,na,na,na
Hampton Roads Executive Airport,KPVG,36,46,50.7533,N,076,27,04.6093,W, Norfolk, Virginia, USA ,Open to the public,na,na,no,na,na,na,na,na,na
Chesapeake Regional Airport,KCPK,36,39,56.2230,N,076,19,14.3610,W, Norfolk, Virginia, USA ,Open to the public,na,na,no,6.99,5.59,na,na,na,na
Orange County Airport,KOMH,38,14,49.9300,N,078,02,44.2360,W, Orange, Virginia, USA ,Open to the public,11,1946,no,na,na,na,na,5.80,5.45
Tri Cities Executive/Dinwiddie County Airport,KPTB,37,11,03.4850,N,077,30,22.2280,W, Petersburg, Virginia, USA ,Open to the public,04,1976,no,6.40,5.38,na,na,na,na
New Kent County Airport,W96,37,30,12.3460,N,077,07,35.6100,W, Quinton, Virginia, USA ,Open to the public,06,1938,no,na,na,na,na,5.99,na
Tazewell County Airport,KJFZ,37,03,49.4870,N,081,47,53.7570,W, Richlands, Virginia, USA ,Open to the public,11,1991,no,6.00,5.50,na,na,na,na
Richmond International Airport,KRIC,37,30,18.6520,N,077,19,11.0590,W, Richmond, Virginia, USA ,Open to the public,12,1931,yes,7.89,7.07,na,na,na,na
Richmond Executive-Chesterfield County Airport,KFCI,37,24,23.2000,N,077,31,29.4000,W, Richmond, Virginia, USA ,Open to the public,06,1973,no,7.17,5.93,na,na,na,na
Hanover County Municipal Airport,KOFP,37,42,32.2000,N,077,26,11.9000,W, Richmond/Ashland, Virginia, USA ,Open to the public,02,1971,no,6.68,5.19,na,na,na,na
Roanoke-Blacksburg Regional Airport/Woodrum Field,KROA,37,19,31.7000,N,079,58,31.5000,W, Roanoke, Virginia, USA ,Open to the public,05,1930,yes,7.03,6.39,na,na,na,na
Hummel Field Airport,W75,37,36,08.1750,N,076,26,48.2250,W, Saluda, Virginia, USA ,Open to the public,04,1942,no,na,na,na,na,5.50,na
William M Tuck Airport,W78,36,42,33.7407,N,078,50,54.0149,W, South Boston, Virginia, USA ,Open to the public,09,1949,no,na,na,na,na,5.49,na
Mecklenburg-Brunswick Regional Airport,KAVC,36,41,17.8000,N,078,03,16.1000,W, South Hill, Virginia, USA ,Open to the public,09,1974,no,na,na,na,na,6.09,5.39
Stafford Regional Airport,KRMN,38,23,53.2000,N,077,27,19.7000,W, Stafford, Virginia, USA ,Open to the public,10,2001,no,5.84,5.45,na,na,na,na
Shenandoah Valley Regional Airport,KSHD,38,15,49.8000,N,078,53,47.2000,W, Staunton/Waynesboro/Harrisonburg, Virginia, USA ,Open to the public,08,1958,no,6.99,6.49,na,na,na,na
Suffolk Executive Airport,KSFQ,36,40,58.3984,N,076,35,58.6434,W, Suffolk, Virginia, USA ,Open to the public,10,1943,no,6.49,5.49,na,na,na,na
Tangier Island Airport,KTGI,37,49,33.1150,N,075,59,51.5850,W, Tangier, Virginia, USA ,Open to the public,na,na,no,na,na,na,na,na,na
Tappahannock/Essex County Airport,KXSA,37,51,34.5930,N,076,53,38.8300,W, Tappahannock, Virginia, USA ,Open to the public,08,2007,no,na,na,na,na,na,na
Wakefield Municipal Airport,KAKQ,36,59,14.0000,N,077,00,04.1000,W, Wakefield, Virginia, USA ,Open to the public,06,1967,no,na,na,na,na,5.85,na
Warrenton/Fauquier Airport,KHWY,38,35,10.6270,N,077,42,38.2710,W, Warrenton, Virginia, USA ,Open to the public,06,1964,no,6.00,6.00,na,na,na,na
Eagle's Nest Airport,W13,38,04,36.9750,N,078,56,39.9750,W, Waynesboro, Virginia, USA ,Open to the public,12,1946,no,na,na,na,na,na,na
Campbell Field Airport,9VG,37,27,30.4900,N,075,52,43.7500,W, Weirwood, Virginia, USA ,Open to the public,11,1937,no,na,na,na,na,na,na
Middle Peninsula Regional Airport,KFYJ,37,31,16.9000,N,076,45,45.9000,W, West Point, Virginia, USA ,Open to the public,07,1943,no,na,5.15,na,na,na,na
Williamsburg-Jamestown Airport,KJGG,37,14,21.0290,N,076,42,57.9460,W, Williamsburg, Virginia, USA ,Open to the public,08,1970,no,6.22,5.50,na,na,na,na
Winchester Regional Airport,KOKV,39,08,36.7000,N,078,08,40.0000,W, Winchester, Virginia, USA ,Open to the public,11,1937,no,6.29,6.24,na,na,na,na
Lonesome Pine Airport,KLNP,36,59,15.0640,N,082,31,47.9910,W, Wise, Virginia, USA ,Open to the public,09,1961,no,5.95,5.15,na,na,na,na
Edward F Knapp State Airport,KMPV,44,12,12.5610,N,072,33,43.5470,W, Barre/Montpelier, Vermont, USA ,Open to the public,08,1937,no,7.00,6.36,na,na,na,na
William H Morse State Airport,KDDH,42,53,28.7890,N,073,14,47.0550,W, Bennington, Vermont, USA ,Open to the public,12,1937,no,7.81,7.41,na,na,na,na
Burlington International Airport,KBTV,44,28,19.0380,N,073,09,11.7940,W, Burlington, Vermont, USA ,Open to the public,09,1937,yes,7.30,5.90,na,na,na,na
Franklin County State Airport,KFSO,44,56,25.0000,N,073,05,50.9000,W, Highgate, Vermont, USA ,Open to the public,07,1970,no,na,na,na,na,na,na
John H Boylan State Airport (Island Pond),5B1,44,47,23.9000,N,071,49,35.1000,W, Island Pond, Vermont, USA ,Open to the public,04,1964,no,na,na,na,na,na,na
Caledonia County Airport,KCDA,44,34,08.8110,N,072,01,04.7240,W, Lyndonville, Vermont, USA ,Open to the public,08,1969,no,na,na,na,na,6.00,na
Middlebury State Airport,6B0,43,59,11.2990,N,073,05,43.9860,W, Middlebury, Vermont, USA ,Open to the public,10,1952,no,na,na,na,na,na,na
Morrisville-Stowe State Airport,KMVL,44,32,03.7000,N,072,36,50.4000,W, Morrisville, Vermont, USA ,Open to the public,07,1960,no,na,na,na,na,na,na
Northeast Kingdom International Airport,KEFK,44,53,17.4320,N,072,13,43.0870,W, Newport, Vermont, USA ,Open to the public,11,1943,no,6.20,6.35,na,na,na,na
Post Mills Airport,2B9,43,53,01.4000,N,072,15,07.5000,W, Post Mills, Vermont, USA ,Open to the public,02,1947,no,na,na,na,na,na,na
Rutland/Southern Vermont Regional Airport,KRUT,43,31,47.0290,N,072,56,58.6540,W, Rutland, Vermont, USA ,Open to the public,12,1942,no,7.33,7.03,na,na,na,na
Shelburne Airport,VT8,44,21,37.0900,N,073,13,35.0200,W, Shelburne, Vermont, USA ,Open to the public,08,1962,no,na,na,na,na,na,na
Hartness State Airport (Springfield),KVSF,43,20,37.4000,N,072,31,02.2000,W, Springfield, Vermont, USA ,Open to the public,10,1937,no,na,na,na,na,na,na
Basin Harbor Airport,B06,44,11,30.0000,N,073,21,31.3000,W, Vergennes, Vermont, USA ,Open to the public,07,1956,no,na,na,na,na,na,na
Warren-Sugarbush Airport,0B7,44,07,02.6000,N,072,49,37.2000,W, Warren, Vermont, USA ,Open to the public,08,1966,no,na,na,na,na,7.20,na
Deerfield Valley Regional Airport,4V8,42,55,37.6880,N,072,51,56.3530,W, West Dover, Vermont, USA ,Open to the public,11,1982,no,na,na,na,na,na,na
Anacortes Airport,74S,48,29,54.6250,N,122,39,44.8850,W, Anacortes, Washington, USA ,Open to the public,12,1970,no,na,na,na,na,6.15,5.08
Arlington Municipal Airport,KAWO,48,09,38.7000,N,122,09,32.5000,W, Arlington, Washington, USA ,Open to the public,08,1937,no,na,5.90,na,na,na,na
Auburn Municipal Airport,S50,47,19,39.4500,N,122,13,35.9580,W, Auburn, Washington, USA ,Open to the public,03,1970,no,na,na,na,na,6.54,na
Bandera State Airport,4W0,47,23,43.3280,N,121,32,11.2990,W, Bandera, Washington, USA ,Open to the public,09,1948,no,na,na,na,na,na,na
Cedars North Airport,W58,45,45,52.4000,N,122,30,54.3000,W, Battle Ground, Washington, USA ,Open to the public,06,1991,no,na,na,na,na,na,na
Goheen Airport,W52,45,49,36.4670,N,122,34,36.6820,W, Battle Ground, Washington, USA ,Open to the public,02,1971,no,na,na,na,na,na,na
Bellingham International Airport,KBLI,48,47,33.7000,N,122,32,15.1000,W, Bellingham, Washington, USA ,Open to the public,11,1938,yes,7.74,6.14,na,na,na,na
Bremerton National Airport,KPWT,47,29,24.9000,N,122,45,53.3000,W, Bremerton, Washington, USA ,Open to the public,12,1938,no,7.22,6.72,na,na,na,na
Anderson Field Airport,S97,48,06,17.0230,N,119,43,11.6960,W, Brewster, Washington, USA ,Open to the public,01,1965,no,na,na,na,na,na,na
Skagit Regional Airport,KBVS,48,28,13.8940,N,122,25,18.0820,W, Burlington/Mount Vernon, Washington, USA ,Open to the public,12,1937,no,6.50,6.08,na,na,na,na
Grove Field Airport,1W1,45,37,40.1860,N,122,24,15.5210,W, Camas, Washington, USA ,Open to the public,05,1946,no,na,na,na,na,6.00,na
Cashmere-Dryden Airport,8S2,47,30,53.1000,N,120,29,04.8000,W, Cashmere, Washington, USA ,Open to the public,07,1950,no,na,na,na,na,na,na
Chehalis-Centralia Airport,KCLS,46,40,37.3000,N,122,58,57.9000,W, Chehalis, Washington, USA ,Open to the public,09,1937,no,na,4.81,na,na,na,na
Lake Chelan Airport,S10,47,51,57.6370,N,119,56,33.7260,W, Chelan, Washington, USA ,Open to the public,12,1938,no,na,na,na,na,7.02,6.60
Chewelah Municipal Airport,1S9,48,18,50.2495,N,117,44,36.3335,W, Chewelah, Washington, USA ,Open to the public,01,1979,no,na,na,na,na,5.99,5.99
Cross Winds Airport,C72,47,58,51.5800,N,117,31,43.8700,W, Clayton, Washington, USA ,Open to the public,03,1982,no,na,na,na,na,na,na
Cle Elum Municipal Airport,S93,47,11,39.2739,N,120,53,02.5274,W, Cle Elum, Washington, USA ,Open to the public,08,1937,no,na,na,na,na,na,na
De Vere Field Airport,2W1,47,10,39.2920,N,120,51,09.5790,W, Cle Elum, Washington, USA ,Open to the public,06,1963,no,na,na,na,na,na,na
Port of Whitman Business Air Center Airport,S94,46,51,31.3460,N,117,24,50.6920,W, Colfax, Washington, USA ,Open to the public,11,1949,no,na,na,na,na,na,na
Lower Granite State Airport,00W,46,40,21.9000,N,117,26,30.0000,W, Colfax, Washington, USA ,Open to the public,07,1966,no,na,na,na,na,na,na
Martin Field Airport,S95,46,02,48.9810,N,118,25,01.8400,W, College Place, Washington, USA ,Open to the public,07,1942,no,na,na,na,na,6.79,na
Colville Municipal Airport,63S,48,32,39.0095,N,117,53,00.6920,W, Colville, Washington, USA ,Open to the public,11,1938,no,na,na,na,na,6.29,na
Mears Field Airport,3W5,48,31,47.4180,N,121,45,29.6960,W, Concrete, Washington, USA ,Open to the public,07,1938,no,na,na,na,na,7.35,na
Copalis State Airport,S16,47,08,41.4950,N,124,11,21.3050,W, Copalis, Washington, USA ,Open to the public,05,1958,no,na,na,na,na,na,na
Darrington Municipal Airport,1S2,48,15,31.0050,N,121,36,36.7330,W, Darrington, Washington, USA ,Open to the public,01,1948,no,na,na,na,na,na,na
Davenport Airport,68S,47,39,07.4170,N,118,10,25.5830,W, Davenport, Washington, USA ,Open to the public,12,1945,no,na,na,na,na,7.90,na
Deer Park Airport,KDEW,47,58,01.3970,N,117,25,42.9120,W, Deer Park, Washington, USA ,Open to the public,12,1943,no,6.55,5.30,na,na,na,na
Easton State Airport,KESW,47,15,15.0620,N,121,11,07.9140,W, Easton, Washington, USA ,Open to the public,09,1941,no,na,na,na,na,na,na
Orcas Island Airport,KORS,48,42,30.0140,N,122,54,38.1430,W, Eastsound, Washington, USA ,Open to the public,11,1945,no,na,na,na,na,7.19,na
Swanson Airport,2W3,46,52,18.0000,N,122,15,26.0000,W, Eatonville, Washington, USA ,Open to the public,10,1952,no,na,na,na,na,na,na
Grand Coulee Dam Airport,3W7,47,55,19.4000,N,119,04,58.8000,W, Electric City, Washington, USA ,Open to the public,10,1972,no,na,na,na,na,na,na
Bowers Field Airport,KELN,47,02,05.4438,N,120,31,43.8929,W, Ellensburg, Washington, USA ,Open to the public,12,1938,no,na,4.66,na,na,na,na
Ephrata Municipal Airport,KEPH,47,18,29.0580,N,119,31,00.8890,W, Ephrata, Washington, USA ,Open to the public,08,1943,no,na,na,na,na,6.86,na
Snohomish County Airport (Paine Field),KPAE,47,54,26.3450,N,122,16,55.5380,W, Everett, Washington, USA ,Open to the public,11,1938,yes,7.43,na,na,na,na,na
Forks Airport,S18,47,56,15.7860,N,124,23,45.3140,W, Forks, Washington, USA ,Open to the public,01,1939,no,na,na,na,na,na,na
Friday Harbor Airport,KFHR,48,31,19.1000,N,123,01,27.7000,W, Friday Harbor, Washington, USA ,Open to the public,03,1939,no,na,na,na,na,6.85,na
Goldendale Airport,S20,45,49,55.4660,N,120,50,42.9890,W, Goldendale, Washington, USA ,Open to the public,06,1958,no,na,na,na,na,na,na
Ranger Creek Airport,21W,47,00,47.3000,N,121,32,01.2000,W, Greenwater, Washington, USA ,Open to the public,03,1997,no,na,na,na,na,na,na
Bowerman Airport,KHQM,46,58,16.3000,N,123,56,11.6000,W, Hoquiam, Washington, USA ,Open to the public,04,1944,no,na,4.70,na,na,na,na
Port of Ilwaco Airport,7W1,46,18,53.6850,N,124,00,13.8170,W, Ilwaco, Washington, USA ,Open to the public,08,1937,no,na,na,na,na,na,na
Ione Municipal Airport,S23,48,42,30.3800,N,117,24,47.2700,W, Ione, Washington, USA ,Open to the public,08,1950,no,na,na,na,na,na,na
Lower Monumental State Airport,W09,46,32,59.0000,N,118,32,12.1050,W, Kahlotus, Washington, USA ,Open to the public,na,na,no,na,na,na,na,na,na
Southwest Washington Regional Airport,KKLS,46,07,04.8000,N,122,53,54.1000,W, Kelso, Washington, USA ,Open to the public,05,1941,no,na,5.38,na,na,na,na
Norman Grier Field Airport,S36,47,20,13.5480,N,122,06,12.7310,W, Kent, Washington, USA ,Open to the public,03,1965,no,na,na,na,na,6.45,na
Whidbey Air Park,W10,48,01,03.0441,N,122,26,15.8190,W, Langley, Washington, USA ,Open to the public,01,1961,no,na,na,na,na,na,na
Avey Field Airport,69S,48,59,54.1660,N,118,13,21.3550,W, Laurier, Washington, USA ,Open to the public,09,1963,no,na,na,na,na,na,na
Lake Wenatchee State Airport,27W,47,49,09.8890,N,120,43,11.6190,W, Leavenworth, Washington, USA ,Open to the public,10,1948,no,na,na,na,na,na,na
Lind Airport,0S0,46,58,36.6310,N,118,35,14.0320,W, Lind, Washington, USA ,Open to the public,04,1940,no,na,na,na,na,na,na
Lopez Island Airport,S31,48,29,02.1000,N,122,56,15.6000,W, Lopez, Washington, USA ,Open to the public,06,1963,no,na,na,na,na,na,na
Lynden Municipal Airport/Jansen Field,38W,48,57,21.2260,N,122,27,29.2260,W, Lynden, Washington, USA ,Open to the public,02,1961,no,na,na,na,na,5.99,na
Mansfield Airport,8W3,47,48,33.7890,N,119,38,12.9460,W, Mansfield, Washington, USA ,Open to the public,04,1950,no,na,na,na,na,na,na
Desert Aire Regional Airport,M94,46,41,14.1040,N,119,55,11.0140,W, Mattawa, Washington, USA ,Open to the public,11,1975,no,na,na,na,na,na,na
Lost River Airport,W12,48,38,58.5030,N,120,30,07.3600,W, Mazama, Washington, USA ,Open to the public,07,1960,no,na,na,na,na,na,na
Mead Flying Service Airport,70S,47,47,13.8720,N,117,21,29.4580,W, Mead, Washington, USA ,Open to the public,05,1942,no,na,na,na,na,na,na
Sullivan Lake State Airport,09S,48,50,27.2230,N,117,17,02.3490,W, Metaline Falls, Washington, USA ,Open to the public,12,1938,no,na,na,na,na,na,na
First Air Field,W16,47,52,16.9090,N,121,59,42.8780,W, Monroe, Washington, USA ,Open to the public,11,1969,no,na,na,na,na,na,na
Strom Field Airport,39P,46,33,01.2990,N,122,15,59.8530,W, Morton, Washington, USA ,Open to the public,08,1964,no,na,na,na,na,na,na
Grant County International Airport,KMWH,47,12,30.9000,N,119,19,08.9000,W, Moses Lake, Washington, USA ,Open to the public,na,na,yes,6.86,na,na,na,na,na
Moses Lake Municipal Airport,W20,47,08,31.2150,N,119,14,16.3750,W, Moses Lake, Washington, USA ,Open to the public,03,1958,no,na,na,na,na,na,na
AJ Eisenberg Airport,KOKH,48,15,05.5000,N,122,40,25.2000,W, Oak Harbor, Washington, USA ,Open to the public,09,1964,no,na,na,na,na,na,na
Ocean Shores Municipal Airport,W04,46,59,57.1919,N,124,08,32.5770,W, Ocean Shores, Washington, USA ,Open to the public,07,1986,no,na,na,na,na,na,na
Odessa Municipal Airport,43D,47,20,51.3000,N,118,40,38.0000,W, Odessa, Washington, USA ,Open to the public,04,1948,no,na,na,na,na,na,na
Okanogan Legion Airport,S35,48,21,42.9050,N,119,34,03.2160,W, Okanogan, Washington, USA ,Open to the public,08,1937,no,na,na,na,na,5.83,na
Olympia Regional Airport,KOLM,46,58,09.8560,N,122,54,09.1610,W, Olympia, Washington, USA ,Open to the public,12,1937,yes,6.99,5.99,na,na,na,na
Hoskins Field Airport,44T,46,59,32.6000,N,122,49,40.2000,W, Olympia, Washington, USA ,Open to the public,01,1963,no,na,na,na,na,na,na
Omak Airport,KOMK,48,27,51.8840,N,119,31,04.9850,W, Omak, Washington, USA ,Open to the public,12,1943,no,na,na,na,na,5.88,4.49
Dorothy Scott International Airport,0S7,48,57,32.3000,N,119,24,43.1000,W, Oroville, Washington, USA ,Open to the public,08,1937,no,na,na,na,na,6.32,na
Othello Municipal Airport,S70,46,47,39.2000,N,119,04,48.4000,W, Othello, Washington, USA ,Open to the public,02,1962,no,na,na,na,na,6.75,na
Packwood Airport,55S,46,36,14.9840,N,121,40,40.4390,W, Packwood, Washington, USA ,Open to the public,09,1948,no,na,na,na,na,na,na
Tri-Cities Airport,KPSC,46,15,52.8540,N,119,07,08.4860,W, Pasco, Washington, USA ,Open to the public,11,1937,yes,7.00,6.53,na,na,na,na
Point Roberts Airpark,1RL,48,58,37.7000,N,123,04,45.2000,W, Point Roberts, Washington, USA ,Open to the public,10,2002,no,na,na,na,na,na,na
William R Fairchild International Airport,KCLM,48,07,12.7000,N,123,29,58.9000,W, Port Angeles, Washington, USA ,Open to the public,08,1937,no,7.73,7.20,na,na,na,na
Jefferson County International Airport,0S9,48,03,13.7000,N,122,48,38.3000,W, Port Townsend, Washington, USA ,Open to the public,01,1939,no,na,na,na,na,6.99,na
Prosser Airport,S40,46,12,48.1000,N,119,47,44.0000,W, Prosser, Washington, USA ,Open to the public,12,1938,no,na,na,na,na,6.90,na
Pullman/Moscow Regional Airport,KPUW,46,44,30.0890,N,117,06,41.8290,W, Pullman/Moscow, Washington, USA ,Open to the public,02,1938,no,na,5.56,na,na,na,na
Pierce County Airport - Thun Field,KPLU,47,06,14.1120,N,122,17,13.9210,W, Puyallup, Washington, USA ,Open to the public,09,1945,no,na,na,na,na,6.45,na
Quillayute Airport,KUIL,47,56,11.6890,N,124,33,45.4170,W, Quillayute, Washington, USA ,Open to the public,09,1943,no,na,na,na,na,na,na
Quincy Municipal Airport,80T,47,12,41.8000,N,119,50,23.4000,W, Quincy, Washington, USA ,Open to the public,03,1979,no,na,na,na,na,na,na
Renton Municipal Airport,KRNT,47,29,35.3000,N,122,12,56.7000,W, Renton, Washington, USA ,Open to the public,04,1945,yes,6.50,na,na,na,na,na
Ferry County Airport,R49,48,43,05.5410,N,118,39,23.2970,W, Republic, Washington, USA ,Open to the public,10,1974,no,na,na,na,na,na,na
Richland Airport,KRLD,46,18,20.3020,N,119,18,15.0820,W, Richland, Washington, USA ,Open to the public,10,1950,no,6.95,6.45,na,na,na,na
Tieton State Airport,4S6,46,38,15.1850,N,121,07,26.3240,W, Rimrock, Washington, USA ,Open to the public,07,1951,no,na,na,na,na,na,na
Pru Field Airport,33S,47,07,24.4300,N,118,23,21.5800,W, Ritzville, Washington, USA ,Open to the public,10,1945,no,na,na,na,na,na,na
R & K Skyranch Airport,8W9,46,49,57.6580,N,123,05,29.1070,W, Rochester, Washington, USA ,Open to the public,10,1971,no,na,na,na,na,na,na
Rosalia Municipal Airport,72S,47,14,11.6442,N,117,25,16.9628,W, Rosalia, Washington, USA ,Open to the public,01,1961,no,na,na,na,na,na,na
Boeing Field/King County International Airport,KBFI,47,31,47.9000,N,122,18,07.0000,W, Seattle, Washington, USA ,Open to the public,11,1938,yes,7.21,5.53,na,na,na,na
Seattle-Tacoma International Airport,KSEA,47,26,59.6000,N,122,18,42.4000,W, Seattle, Washington, USA ,Open to the public,01,1944,yes,na,na,na,na,na,na
